Source,SKU,Brand,Name,Price,RAM,SSD,Processor,GPU,VRAM,Link,Brand_Encoded,Processor_Encoded
Bhinneka,3339430253,LENOVO,"LENOVO K14 Gen 1 (Core i5-1135G7, 8GB, 512GB SSD, Win 11 Pro)",11350000.01,8.0,512.0,CORE I5-1135G,,,https://www.bhinneka.com/lenovo-k14-gen-1-core-i5-1135g7-8gb-512gb-ssd-win-11-pro-21css05500-black-sku3339430253,11,56
Bhinneka,3339438013,LENOVO,"LENOVO ThinkBook 14 G2 ITL (Core i7-1165G7, 8GB, 512GB SSD, Win 11 Home)",15120000.0,8.0,512.0,CORE I7-1165G,,,https://www.bhinneka.com/lenovo-thinkbook-14-g2-itl-core-i7-1165g7-8gb-512gb-ssd-win-11-home-20vd01c9id-mineral-grey-sku3339438013,11,83
Bhinneka,3339438110,LENOVO,"LENOVO ThinkBook 14 G2 ITL (Core i7-1165G7, 16GB, 512GB SSD, MX450)",17040000.0,16.0,512.0,CORE I7-1165G,,,https://www.bhinneka.com/lenovo-thinkbook-14-g2-itl-core-i7-1165g7-16gb-512gb-ssd-mx450-20vd01ckid-mineral-grey-sku3339438110,11,83
Bhinneka,3339458965,LENOVO,"LENOVO IdeaPad 3 14ITL6 (Core i3-1115G4, 8GB, 512GB SSD, Win 11 Home)",7099000.01,8.0,512.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-ideapad-3-14itl6-core-i3-1115g4-8gb-512gb-ssd-win-11-home-82h701j2id-arctic-grey-sku3339458965,11,47
Bhinneka,3339466919,LENOVO,"LENOVO Notebook V14 G2 ITL (Core i3-1115G4, 4GB, 256GB SSD, Win 11 Home)",6500000.0,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-notebook-v14-g2-itl-core-i3-1115g4-4gb-256gb-ssd-win-11-home-82ka0181id-iron-grey-sku3339466919,11,47
Bhinneka,3339510569,LENOVO,"LENOVO Yoga Slim 7 Pro 14IAH7 (Core i7-12700H, 16GB, 1TB SSD, RTX 2050 4GB)",21499000.0,16.0,1024.0,CORE I7-12700H,RTX 2050,,https://www.bhinneka.com/lenovo-yoga-slim-7-pro-14iah7-core-i7-12700h-16gb-1tb-ssd-rtx-2050-4gb-82ut0007id-storm-grey-sku3339510569,11,92
Bhinneka,3339555480,LENOVO,"LENOVO ThinkPad L13 Gen 3 (Core i5-1235G7, 16GB, 512GB SSD, Win 11 Pro)",19850000.0,16.0,512.0,CORE I5-1235G,,,https://www.bhinneka.com/lenovo-thinkpad-l13-gen-3-core-i5-1235g7-16gb-512gb-ssd-win-11-pro-21b3004pid-sku3339555480,11,60
Bhinneka,3339582543,MSI,"MSI Modern 14 C5M (Ryzen 5 5625U, 8GB, 512GB SSD, Win 11 Home)",8199000.0,8.0,512.0,RYZEN 5 5625U,,,https://www.bhinneka.com/msi-modern-14-c5m-ryzen-5-5625u-8gb-512gb-ssd-win-11-home-9s7-14jk12-005-classic-black-sku3339582543,12,212
Bhinneka,3339587393,MSI,"MSI Katana GF66 12UCK (Core i7-12650H, 8GB, 512GB SSD, RTX 3050)",16999000.0,8.0,512.0,CORE I7-12650H,RTX 3050,,https://www.bhinneka.com/msi-katana-gf66-12uck-core-i7-12650h-8gb-512gb-ssd-rtx-3050-9s7-158422-660-black-sku3339587393,12,90
Bhinneka,3339590109,MSI,"MSI GF63 11UC (Core i5-1155G7, 8GB, 512GB SSD, RTX3050)",11499000.0,8.0,512.0,CORE I5-1155G,RTX3050,,https://www.bhinneka.com/msi-gf63-11uc-core-i5-1155g7-8gb-512gb-ssd-rtx3050-9s7-16r612-1204-black-sku3339590109,12,59
Bhinneka,3339621440,DELL,"DELL Latitude 5330 (Core i7-1265U, 16GB, 512GB SSD, Win 11 Pro)",26314000.0,16.0,512.0,CORE I7-1265U,,,https://www.bhinneka.com/dell-latitude-5330-core-i7-1265u-16gb-512gb-ssd-win-11-pro-sku3339621440,7,91
Bhinneka,3339630170,LENOVO,"LENOVO Legion 5 Pro 16IAH7H (Core i7-12700H, 16GB, 1TB SSD, RTX 3060, Win 11 Home)",21499000.0,16.0,1024.0,CORE I7-12700H,RTX 3060,,https://www.bhinneka.com/lenovo-legion-5-pro-16iah7h-core-i7-12700h-16gb-1tb-ssd-rtx-3060-win-11-home-82rf00rgid-storm-grey-sku3339630170,11,92
Bhinneka,3339635505,ASUS,"ASUS Vivobook M1403QA-VIPS751 (AMD Ryzen 7, 16GB, 512GB SSD, Win 11 Home)",9599000.0,16.0,512.0,M1403,,,https://www.bhinneka.com/asus-vivobook-m1403qa-vips751-amd-ryzen-7-16gb-512gb-ssd-win-11-home-quiet-blue-sku3339635505,3,167
Bhinneka,3339657330,LENOVO,"LENOVO ThinkPad X13 Gen 3 (Ryzen 5 PRO 6650U, 8GB, 512GB SSD, Win 11 Pro)",23050000.0,8.0,512.0,"RYZEN 5 PRO 6650U, 8GB, 512GB SSD, WIN 11 PRO",,,https://www.bhinneka.com/lenovo-thinkpad-x13-gen-3-ryzen-5-pro-6650u-8gb-512gb-ssd-win-11-pro-21cm004tid-storm-grey-sku3339657330,11,225
Bhinneka,3339657621,LENOVO,"LENOVO ThinkPad X13 Gen 3 (AMD Ryzen 7, 16GB, 512GB SSD, Win 11 Pro)",26085000.0,16.0,512.0,"AMD RYZEN 7, 16GB, 512GB SSD, WIN 11 PRO",,,https://www.bhinneka.com/lenovo-thinkpad-x13-gen-3-amd-ryzen-7-16gb-512gb-ssd-win-11-pro-21cm004uid-storm-grey-sku3339657621,11,24
Bhinneka,3339718052,MSI,"MSI GF63 Thin 11UC (Core i7-11800H, 8GB, 512GB SSD, RTX3050)",12499000.0,8.0,512.0,CORE I7-11800H,RTX3050,,https://www.bhinneka.com/msi-gf63-thin-11uc-core-i7-11800h-8gb-512gb-ssd-rtx3050-9s7-16r612-1200-black-sku3339718052,12,84
Bhinneka,3339785855,MSI,"MSI Titan GT77HX (Core i9-13980HX, 64GB, 4TB SSD, RTX 4090)",89999000.0,64.0,4096.0,CORE I9-13980HX,RTX 4090,,https://www.bhinneka.com/msi-titan-gt77hx-core-i9-13980hx-64gb-4tb-ssd-rtx-4090-9s7-17q211-059-core-black-sku3339785855,12,113
Bhinneka,3339785952,MSI,"MSI Titan GT77HX (Core i9-13980HX, 64GB, 4TB SSD, RTX 4080)",79999000.0,64.0,4096.0,CORE I9-13980HX,RTX 4080,,https://www.bhinneka.com/msi-titan-gt77hx-core-i9-13980hx-64gb-4tb-ssd-rtx-4080-9s7-17q211-094-core-black-sku3339785952,12,113
Bhinneka,3339786243,MSI,"MSI Raider GE78 HX 13VI (Core i9-13950HX, 64GB, 4TB SSD, RTX 4090)",71699000.0,64.0,4096.0,CORE I9-13950HX,RTX 4090,,https://www.bhinneka.com/msi-raider-ge78-hx-13vi-core-i9-13950hx-64gb-4tb-ssd-rtx-4090-9s7-17s111-091-black-sku3339786243,12,112
Bhinneka,3339786534,MSI,"MSI Raider GE78 HX 13VH (Core i9-13950HX, 64GB, 2TB SSD, RTX 4080)",71999000.0,64.0,2048.0,CORE I9-13950HX,RTX 4080,,https://www.bhinneka.com/msi-raider-ge78-hx-13vh-core-i9-13950hx-64gb-2tb-ssd-rtx-4080-9s7-17s111-090-black-sku3339786534,12,112
Bhinneka,3339787310,MSI,"MSI Stealth 17 Studio A13VI (Core i9-13900H, 64GB, 4TB SSD, RTX 4090)",82999000.0,64.0,4096.0,CORE I9-13900H,RTX 4090,,https://www.bhinneka.com/msi-stealth-17-studio-a13vi-core-i9-13900h-64gb-4tb-ssd-rtx-4090-9s7-17p211-041-black-sku3339787310,12,110
Bhinneka,3339787989,MSI,"MSI Prestige 13Evo A13M-072ID (Core i7-1360P, 16GB, 512GB SSD, Win 11 Home)",20999000.0,16.0,512.0,CORE I7-1360P,,,https://www.bhinneka.com/msi-prestige-13evo-a13m-072id-core-i7-1360p-16gb-512gb-ssd-win-11-home-9s7-13q112-072-stellar-gray-sku3339787989,12,96
Bhinneka,3339805740,ASUS,"ASUS ROG Strix G16 G614JU-I745J6G-O (Core i7-13650HX, 16GB, 512GB SSD, RTX 4050)",25899000.0,16.0,512.0,CORE I7-13650HX,RTX 4050,,https://www.bhinneka.com/asus-rog-strix-g16-g614ju-i745j6g-o-core-i7-13650hx-16gb-512gb-ssd-rtx-4050-eclipse-gray-sku3339805740,3,98
Bhinneka,3339826207,HP,"HP Probook 440 G9 (Core i7-1255U, 8GB, 512GB SSD, Win 11 Pro)",18710000.0,8.0,512.0,CORE I7-1255U,,,https://www.bhinneka.com/hp-probook-440-g9-core-i7-1255u-8gb-512gb-ssd-win-11-pro-6p0h4pa-sku3339826207,9,88
Bhinneka,3339876065,ASUS,"ASUS ROG Strix G16 G614JV-I746J7G-O (Core i7-13650HX, 16GB, 1TB SSD, RTX 4060)",28999000.01,16.0,1024.0,CORE I7-13650HX,RTX 4060,,https://www.bhinneka.com/asus-rog-strix-g16-g614jv-i746j7g-o-core-i7-13650hx-16gb-1tb-ssd-rtx-4060-eclipse-gray-sku3339876065,3,98
Bhinneka,3340008276,HP,"HP Laptop 14-ep0019TU (Core i7-1355U, 16GB, 512GB SSD, Win 11 Home)",11699000.0,16.0,512.0,CORE I7-1355U,,,https://www.bhinneka.com/hp-laptop-14-ep0019tu-core-i7-1355u-16gb-512gb-ssd-win-11-home-7m4w4pa-silver-sku3340008276,9,95
Bhinneka,3340017394,ACER,"ACER Predator Helios Neo PHN16-71-72DN (Core i7-13700HX, 16GB, 1TB SSD, RTX 4060)",30899000.0,16.0,1024.0,CORE I7-13700HX,RTX 4060,,https://www.bhinneka.com/acer-predator-helios-neo-phn16-71-72dn-core-i7-13700hx-16gb-1tb-ssd-rtx-4060-sku3340017394,0,101
Bhinneka,3340017879,LENOVO,"LENOVO Yoga Pro 7 14IRH8 (Core i5-13500H, 16GB, 512GB SSD, Win 11 Home)",15499000.0,16.0,512.0,CORE I5-13500H,,,https://www.bhinneka.com/lenovo-yoga-pro-7-14irh8-core-i5-13500h-16gb-512gb-ssd-win-11-home-82y70009id-tidal-teal-sku3340017879,11,70
Bhinneka,3340018267,LENOVO,"LENOVO Yoga Pro 7 14IRH8 (Core i7-13700H, 16GB, 512GB SSD, Win 11 Home)",17498999.990000002,16.0,512.0,CORE I7-13700H,,,https://www.bhinneka.com/lenovo-yoga-pro-7-14irh8-core-i7-13700h-16gb-512gb-ssd-win-11-home-82y7005xid-tidal-teal-sku3340018267,11,100
Bhinneka,3340043196,ASUS,"ASUS Vivobook Go 14 E1404FA-FHD553 (AMD Ryzen 5 7520U, 16GB, 512GB SSD, Win 11 Home)",8599000.0,16.0,512.0,RYZEN 5 7520U,,,https://www.bhinneka.com/asus-vivobook-go-14-e1404fa-fhd553-amd-ryzen-5-7520u-16gb-512gb-ssd-win-11-home-cool-silver-sku3340043196,3,217
Bhinneka,3340053963,HP,"HP Pavilion x360 14-ek1006TU (Core i7-1355U, 16GB, 512GB SSD, Win 11 Home)",16499000.0,16.0,512.0,CORE I7-1355U,,,https://www.bhinneka.com/hp-pavilion-x360-14-ek1006tu-core-i7-1355u-16gb-512gb-ssd-win-11-home-7n726pa-silver-sku3340053963,9,95
Bhinneka,3337477643,LENOVO,"LENOVO Yoga Slim 7 Pro 14IHU5 (Core i7-11370H, 16GB, 1TB SSD, GeForce MX450 2GB)",18089000.0,16.0,1024.0,CORE I7-11370H,,,https://www.bhinneka.com/lenovo-yoga-slim-7-pro-14ihu5-core-i7-11370h-16gb-1tb-ssd-geforce-mx450-2gb-82nc002hid-slate-grey-sku3337477643,11,81
Bhinneka,3339456055,HP,"HP Notebook 14s-fq0593AU (Ryzen 3 3250U, 8GB, 512GB SSD, Win 11 Home)",6899000.01,8.0,512.0,RYZEN 3 3250U,,,https://www.bhinneka.com/hp-notebook-14s-fq0593au-ryzen-3-3250u-8gb-512gb-ssd-win-11-home-798f0pa-silver-sku3339456055,9,194
Bhinneka,3340259021,ASUS,"ASUS ROG Flow X13 GV302XU-R945G6T-O (AMD Ryzen 9, 16GB, 1TB SSD, RTX 4050)",30999000.0,16.0,1024.0,"AMD RYZEN 9, 16GB, 1TB SSD, RTX 4050",RTX 4050,,https://www.bhinneka.com/asus-rog-flow-x13-gv302xu-r945g6t-o-amd-ryzen-9-16gb-1tb-ssd-rtx-4050-off-black-sku3340259021,3,31
Bhinneka,3339989458,LENOVO,"LENOVO IdeaPad 1 14IGL7 (Celeron N4020, 8GB, 256GB SSD, Win 11 Home)",4799000.0,8.0,256.0,N4020,,,https://www.bhinneka.com/lenovo-ideapad-1-14igl7-celeron-n4020-8gb-256gb-ssd-win-11-home-82v6004wid-cloud-grey-sku3339989458,11,188
Bhinneka,3340271146,LENOVO,"LENOVO IdeaPad Slim 5 14ABR8 (AMD Ryzen 5, 16GB, 512GB SSD, Win 11 Home)",9599000.0,16.0,512.0,"AMD RYZEN 5, 16GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/lenovo-ideapad-slim-5-14abr8-amd-ryzen-5-16gb-512gb-ssd-win-11-home-82xe0061id-violet-sku3340271146,11,6
Bhinneka,3339336260,LENOVO,"LENOVO IdeaPad 3 14IAU7 (Core i5-1235U, 8GB, 512GB SSD, Win 11 Home)",9299000.0,8.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/lenovo-ideapad-3-14iau7-core-i5-1235u-8gb-512gb-ssd-win-11-home-82rj005pid-misty-blue-sku3339336260,11,61
Bhinneka,3339393490,LENOVO,"LENOVO IdeaPad 3 14ITL6 (Core i3-1115G4, 8GB, 256GB SSD, Win 11 Home)",6498999.99,8.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-ideapad-3-14itl6-core-i3-1115g4-8gb-256gb-ssd-win-11-home-82h701j0id-abyss-blue-sku3339393490,11,47
Bhinneka,3340010507,LENOVO,"LENOVO V14 G3 IAP (Core i3-1215U, 8GB, 256GB SSD, Win 11 Home)",6899999.01,8.0,256.0,CORE I3-1215U,,,https://www.bhinneka.com/lenovo-v14-g3-iap-core-i3-1215u-8gb-256gb-ssd-win-11-home-82ts00amid-iron-grey-sku3340010507,11,49
Bhinneka,3340084227,LENOVO,"LENOVO ThinkPad L13 Gen 4 (Core i5-1335U, 16GB, 512GB SSD, Win 11 Pro)",20350000.0,16.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/lenovo-thinkpad-l13-gen-4-core-i5-1335u-16gb-512gb-ssd-win-11-pro-21fg002uid-thunder-black-sku3340084227,11,67
Bhinneka,3338449971,AXIOO,"AXIOO Mybook Pro K5 8N9 (Core i5-1135G7, 8GB, 1TB SSD, Win 10 Pro)",12900000.0,8.0,1024.0,CORE I5-1135G,,,https://www.bhinneka.com/axioo-mybook-pro-k5-8n9-core-i5-1135g7-8gb-1tb-ssd-win-10-pro-sku3338449971,5,56
Bhinneka,3339914865,HP,"HP Probook 440 G9 (Core i5-1235U, 8GB, 512GB SSD, WIn 11 Pro)",13699999.0,8.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/3339914865-hp-probook-440-g9-core-i5-1235u-8gb-512gb-ssd-win-11-pro-6p0h2pa-sku3339914865,9,61
Bhinneka,3339620179,LENOVO,"LENOVO IdeaPad Flex 5 14IAU7 (Core i3-1215U, 8GB, 512GB SSD, Win 11 Home)",10499000.0,8.0,512.0,CORE I3-1215U,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14iau7-core-i3-1215u-8gb-512gb-ssd-win-11-home-82r700c6id-cloud-grey-sku3339620179,11,49
Bhinneka,3338774921,ASUS,"ASUS VivoBook M415DAO-FHD322 (AMD Ryzen 3, 4GB, 256GB SSD, Win 11 Home)",5499000.0,4.0,256.0,M415,,,https://www.bhinneka.com/asus-vivobook-m415dao-fhd322-amd-ryzen-3-4gb-256gb-ssd-win-11-home-transparent-silver-sku3338774921,3,176
Bhinneka,3338767937,ASUS,"ASUS Notebook M415DAO-FHD321 (AMD Ryzen 3, 4GB, 256GB SSD, Win 11 Home)",5499000.0,4.0,256.0,M415,,,https://www.bhinneka.com/asus-notebook-m415dao-fhd321-amd-ryzen-3-4gb-256gb-ssd-win-11-home-slate-grey-sku3338767937,3,176
Bhinneka,3340068804,ASUS,"ASUS Vivobook Go 14 E1404FA-FHD321 (Ryzen 3 7320U, 8GB, 256GB SSD, Win 11 Home)",6149000.0,8.0,256.0,RYZEN 3 7320U,,,https://www.bhinneka.com/asus-vivobook-go-14-e1404fa-fhd321-ryzen-3-7320u-8gb-256gb-ssd-win-11-home-mixed-black-sku3340068804,3,200
Bhinneka,3339141193,ASUS,"ASUS Vivobook 14 A1402ZA-IPS752 (Core i7-1260P, 8GB, 512GB SSD, Win 11 Home)",11199000.0,8.0,512.0,CORE I7-1260P,,,https://www.bhinneka.com/asus-vivobook-14-a1402za-ips752-core-i7-1260p-8gb-512gb-ssd-win-11-home-terra-cotta-sku3339141193,3,89
Bhinneka,3340072878,ASUS,"ASUS Vivobook S 14 Flip OLED TP3402VA-OLEDS552 (Core i5-13500H, 8GB, 512GB SSD, Win 11 Home)",12499000.0,8.0,512.0,CORE I5-13500H,,,https://www.bhinneka.com/asus-vivobook-s-14-flip-oled-tp3402va-oleds552-core-i5-13500h-8gb-512gb-ssd-win-11-home-cool-silver-sku3340072878,3,70
Bhinneka,3339351295,ASUS,"ASUS Vivobook 14X M1403QA-OLEDS751 (Ryzen 7 5800H, 16GB, 512GB SSD, Win 11 Home)",10799000.0,16.0,512.0,RYZEN 7 5800H,,,https://www.bhinneka.com/asus-vivobook-14x-m1403qa-oleds751-ryzen-7-5800h-16gb-512gb-ssd-win-11-home-quiet-blue-sku3339351295,3,233
Bhinneka,3339054960,ASUS,"ASUS Vivobook 14 A1402ZA-IPS751 (Core I7-1260P, 8GB, 512GB SSD, Win 11 Home)",11199000.0,8.0,512.0,CORE I7-1260P,,,https://www.bhinneka.com/asus-vivobook-14-a1402za-ips751-core-i7-1260p-8gb-512gb-ssd-win-11-home-quiet-blue-sku3339054960,3,89
Bhinneka,3339351392,ASUS,"ASUS Vivobook 14X OLED M1403QA-OLEDS752 (Ryzen 7 5800H, 16GB, 512GB SSD, Win 11 Home)",10799000.0,16.0,512.0,RYZEN 7 5800H,,,https://www.bhinneka.com/asus-vivobook-14x-oled-m1403qa-oleds752-ryzen-7-5800h-16gb-512gb-ssd-win-11-home-transparent-silver-sku3339351392,3,233
Bhinneka,3339055736,ASUS,"ASUS Vivobook 14 A1402ZA-IPS753 (Core I7-1260P, 8GB, 512GB SSD, Win 11 Home)",11199000.0,8.0,512.0,CORE I7-1260P,,,https://www.bhinneka.com/asus-vivobook-14-a1402za-ips753-core-i7-1260p-8gb-512gb-ssd-win-11-home-transparant-silver-sku3339055736,3,89
Bhinneka,3340066961,ASUS,"ASUS ROG Flow Z13 GZ301VV-I946G6T-O (Core i9-13900H, 16GB, 1TB SSD, RTX4060)",36999000.0,16.0,1024.0,CORE I9-13900H,RTX4060,,https://www.bhinneka.com/asus-rog-flow-z13-gz301vv-i946g6t-o-core-i9-13900h-16gb-1tb-ssd-rtx4060-sku3340066961,3,110
Bhinneka,3339974229,ASUS,"ASUS TUF Gaming F15 FX507VV4-I946K6G-O (Core i9-13900H, 16GB, 512GB SSD, RTX4060)",23999000.0,16.0,512.0,CORE I9-13900H,RTX4060,,https://www.bhinneka.com/asus-tuf-gaming-f15-fx507vv4-i946k6g-o-core-i9-13900h-16gb-512gb-ssd-rtx4060-jaeger-gray-sku3339974229,3,110
Bhinneka,3340068028,ASUS,"ASUS ROG Zephyrus G14 GA402NJ-R735K6G-O (AMD Ryzen 7, 16GB, 512GB SSD, RTX3050)",22499000.0,16.0,512.0,"AMD RYZEN 7, 16GB, 512GB SSD, RTX3050",RTX3050,,https://www.bhinneka.com/asus-rog-zephyrus-g14-ga402nj-r735k6g-o-amd-ryzen-7-16gb-512gb-ssd-rtx3050-eclipse-gray-sku3340068028,3,21
Bhinneka,3340253783,ASUS,"ASUS ROG Zephyrus Duo 16 GX650PY-R949M6T-O (AMD Ryzen 9, 32GB, 2TB SSD, RTX 4090)",80999000.0,32.0,2048.0,M6,RTX 4090,,https://www.bhinneka.com/asus-rog-zephyrus-duo-16-gx650py-r949m6t-o-amd-ryzen-9-32gb-2tb-ssd-rtx-4090-black-sku3340253783,3,181
Bhinneka,3340254074,ASUS,"ASUS ROG Zephyrus Duo 16 GX650PZ-R948M6T-O (AMD Ryzen 9, 32GB, 2TB SSD, RTX 4080)",76999000.0,32.0,2048.0,M6,RTX 4080,,https://www.bhinneka.com/asus-rog-zephyrus-duo-16-gx650pz-r948m6t-o-amd-ryzen-9-32gb-2tb-ssd-rtx-4080-black-sku3340254074,3,181
Bhinneka,3340253977,ASUS,"ASUS ROG Zephyrus Duo 16 GX650PI-R947M6T-O (AMD Ryzen 9, 32GB, 2TB SSD, RTX 4070)",61998999.99,32.0,2048.0,M6,RTX 4070,,https://www.bhinneka.com/asus-rog-zephyrus-duo-16-gx650pi-r947m6t-o-amd-ryzen-9-32gb-2tb-ssd-rtx-4070-black-sku3340253977,3,181
Bhinneka,3340108574,HP,"HP OMEN Laptop 16-xf0011AX (AMD Ryzen 7 7840HS, 32GB, 1TB SSD, RTX 4070)",30999000.0,32.0,1024.0,RYZEN 7 7840HS,RTX 4070,,https://www.bhinneka.com/hp-omen-laptop-16-xf0011ax-amd-ryzen-7-7840hs-32gb-1tb-ssd-rtx-4070-805w0pa-black-sku3340108574,9,244
Bhinneka,3340129720,DELL,"DELL Inspiron 5430 (Core i5-1335U, 8GB, 512GB SSD, Win 11 Home)",11699000.0,8.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/dell-inspiron-5430-core-i5-1335u-8gb-512gb-ssd-win-11-home-platinum-silver-sku3340129720,7,67
Bhinneka,3339165055,ACER,"ACER Predator Helios 300 PH315-55-75GP (Core i7-12700H, 16GB, 1TB SSD, RTX 3070 Ti)",34499000.0,16.0,1024.0,CORE I7-12700H,RTX 3070 TI,,https://www.bhinneka.com/acer-predator-helios-300-ph315-55-75gp-core-i7-12700h-16gb-1tb-ssd-rtx-3070-ti-sku3339165055,0,92
Bhinneka,3340311013,ACER,"ACER Nitro 5 AN515-58-710Q (Core i7-12650H, 16GB, 512GB SSD, RTX 4060)",22599000.0,16.0,512.0,CORE I7-12650H,RTX 4060,,https://www.bhinneka.com/acer-nitro-5-an515-58-710q-core-i7-12650h-16gb-512gb-ssd-rtx-4060-sku3340311013,0,90
Bhinneka,3338528929,HP,"HP Notebook 245 G8 (Ryzen 5 5500U, 8GB, 512GB SSD, Win 11 Home) ",10700000.0,8.0,512.0,RYZEN 5 5500U,,,https://www.bhinneka.com/hp-notebook-245-g8-ryzen-5-5500u-8gb-512gb-ssd-win-11-home-61g62pa-sku3338528929,9,208
Bhinneka,3340256305,AXIOO,"AXIOO MyBook Pro 107 16S5 (Core i7-1065G7, 16GB, 512GB SSD, Win 10)",16100000.0,16.0,512.0,CORE I7-1065G,,,https://www.bhinneka.com/axioo-mybook-pro-107-16s5-core-i7-1065g7-16gb-512gb-ssd-win-10-sku3340256305,5,77
Bhinneka,3339174076,ASUS,"ASUS ROG Strix G17 G713RC-R735B7G-O (Ryzen 7 6800H, 16GB, 512GB SSD, RTX3050)",18799000.0,16.0,512.0,RYZEN 7 6800H,RTX3050,,https://www.bhinneka.com/asus-rog-strix-g17-g713rc-r735b7g-o-ryzen-7-6800h-16gb-512gb-ssd-rtx3050-eclipse-gray-sku3339174076,3,237
Bhinneka,3338747761,ASUS,"ASUS ROG Strix G17 G713RC-R735B6G-O (Ryzen 7 6800H, 8GB, 512GB SSD, RTX3050)",18299000.0,8.0,512.0,RYZEN 7 6800H,RTX3050,,https://www.bhinneka.com/asus-rog-strix-g17-g713rc-r735b6g-o-ryzen-7-6800h-8gb-512gb-ssd-rtx3050-eclipse-gray-sku3338747761,3,237
Bhinneka,3339764612,ACER,"ACER Aspire A314-23M-R7VJ (Ryzen 5 7520U, 8GB, 512GB SSD)",10199000.0,8.0,512.0,RYZEN 5 7520U,,,https://www.bhinneka.com/acer-aspire-a314-23m-r7vj-ryzen-5-7520u-8gb-512gb-ssd-pure-silver-sku3339764612,0,217
Bhinneka,3339775185,ACER,"ACER Swift GO SFG14-41-R8RK (AMD Ryzen 5, 16GB, 512GB SSD, Win 11 Home)",8999000.0,16.0,512.0,"AMD RYZEN 5, 16GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/acer-swift-go-sfg14-41-r8rk-amd-ryzen-5-16gb-512gb-ssd-win-11-home-pure-silver-sku3339775185,0,6
Bhinneka,3340332062,ACER,"ACER Aspire A314-36P-P3ET (Intel N200, 8GB, 512GB SSD, Win 11 Home)",5399000.0,8.0,512.0,N200,,,https://www.bhinneka.com/acer-aspire-a314-36p-p3et-intel-n200-8gb-512gb-ssd-win-11-home-silver-sku3340332062,0,185
Bhinneka,3340332159,ACER,"ACER Aspire Spin A3SP14-31PT-37C1 (Core i3-N305, 8GB, 512GB SSD, Win 11 Home)",8499000.0,8.0,512.0,N305,,,https://www.bhinneka.com/acer-aspire-spin-a3sp14-31pt-37c1-core-i3-n305-8gb-512gb-ssd-win-11-home-steel-gray-sku3340332159,0,186
Bhinneka,3340332353,ACER,"ACER Swift 14 SF14-71T-75UX (Core i7-13700H, 16GB, 1TB SSD, Win 11 Home)",21499000.0,16.0,1024.0,CORE I7-13700H,,,https://www.bhinneka.com/acer-swift-14-sf14-71t-75ux-core-i7-13700h-16gb-1tb-ssd-win-11-home-mint-green-sku3340332353,0,100
Bhinneka,3340332450,ACER,"ACER Swift 14 SF14-71T-79UV (Core i7-13700H, 16GB, 1TB SSD, Win 11 Home)",21499000.0,16.0,1024.0,CORE I7-13700H,,,https://www.bhinneka.com/acer-swift-14-sf14-71t-79uv-core-i7-13700h-16gb-1tb-ssd-win-11-home-steam-blue-sku3340332450,0,100
Bhinneka,3340332547,ACER,"ACER Aspire A515-58M-91Y5 (Core i9-13900H, 16GB, 512GB SSD, Win 11 Home)",13299000.0,16.0,512.0,CORE I9-13900H,,,https://www.bhinneka.com/acer-aspire-a515-58m-91y5-core-i9-13900h-16gb-512gb-ssd-win-11-home-grey-sku3340332547,0,110
Bhinneka,3340335748,HP,"HP Laptop 14-ep0002TU (Core i5-1335U, 8GB, 512GB SSD, Win 11 Home)",9099000.0,8.0,512.0,CORE I5-1335U,,,https://www.bhinneka.com/hp-laptop-14-ep0002tu-core-i5-1335u-8gb-512gb-ssd-win-11-home-7m4w1pa-moonlight-blue-sku3340335748,9,67
Bhinneka,3339620373,LENOVO,"LENOVO IdeaPad Flex 5 14IAU7 (Core i5-1235U, 16GB, 512GB SSD, Win 11 Home)",12899000.0,16.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14iau7-core-i5-1235u-16gb-512gb-ssd-win-11-home-82r700c7id-cloud-grey-sku3339620373,11,61
Bhinneka,3339620470,LENOVO,"LENOVO IdeaPad Flex 5 14IAU7 (Core i5-1235U, 16GB, 512GB SSD, Win 11 Home)",12899000.0,16.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14iau7-core-i5-1235u-16gb-512gb-ssd-win-11-home-82r700c8id-stone-blue-sku3339620470,11,61
Bhinneka,3339620567,LENOVO,"LENOVO IdeaPad Flex 5 14IAU7 (Core i5-1235U, 16GB, 512GB SSD, Win 11 Home)",12899000.0,16.0,512.0,CORE I5-1235U,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14iau7-core-i5-1235u-16gb-512gb-ssd-win-11-home-82r700c9id-storm-grey-sku3339620567,11,61
